Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,treatment
SRR8642872,Postnatal week 10,RNA-Seq,120,52157520,PRJNA524496,SAMN11027863,23974646,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441162,Nos3-/-,GSM3632814,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632814,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642873,Postnatal week 10,RNA-Seq,120,111093240,PRJNA524496,SAMN11027862,52422161,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441163,Nos3-/-,GSM3632815,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632815,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642874,Postnatal week 10,RNA-Seq,120,58587840,PRJNA524496,SAMN11027861,27247072,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441164,Nos3-/-,GSM3632816,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632816,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642875,Postnatal week 10,RNA-Seq,120,48405240,PRJNA524496,SAMN11027860,22136882,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441165,Nos3-/-,GSM3632817,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632817,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642876,Postnatal week 10,RNA-Seq,120,131943720,PRJNA524496,SAMN11027859,61736226,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441166,Nos3-/-,GSM3632818,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632818,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642877,Postnatal week 10,RNA-Seq,120,75874440,PRJNA524496,SAMN11027888,35407997,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441167,Nos3-/-,GSM3632819,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632819,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642878,Postnatal week 10,RNA-Seq,120,52602600,PRJNA524496,SAMN11027887,24447924,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441168,Nos3-/-,GSM3632820,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632820,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642879,Postnatal week 10,RNA-Seq,120,45266520,PRJNA524496,SAMN11027886,21014413,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441169,Nos3-/-,GSM3632821,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632821,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642880,Postnatal week 10,RNA-Seq,120,49339200,PRJNA524496,SAMN11027885,22930219,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441170,Nos3-/-,GSM3632822,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632822,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642881,Postnatal week 10,RNA-Seq,120,60029520,PRJNA524496,SAMN11027884,27944734,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441171,Nos3-/-,GSM3632823,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632823,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642882,Postnatal week 10,RNA-Seq,120,54881760,PRJNA524496,SAMN11028510,25504067,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441172,Nos3-/-,GSM3632824,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632824,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642883,Postnatal week 10,RNA-Seq,120,53646240,PRJNA524496,SAMN11028509,24857044,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441173,Nos3-/-,GSM3632825,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632825,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642884,Postnatal week 10,RNA-Seq,120,27071400,PRJNA524496,SAMN11028508,12650336,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441174,Nos3-/-,GSM3632826,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632826,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642885,Postnatal week 10,RNA-Seq,120,67601520,PRJNA524496,SAMN11028507,31685603,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441175,Nos3-/-,GSM3632827,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632827,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642886,Postnatal week 10,RNA-Seq,120,50883720,PRJNA524496,SAMN11028506,23994242,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441176,Nos3-/-,GSM3632828,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632828,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642887,Postnatal week 10,RNA-Seq,120,50991840,PRJNA524496,SAMN11028505,24024871,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441177,Nos3-/-,GSM3632829,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632829,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642888,Postnatal week 10,RNA-Seq,120,67161480,PRJNA524496,SAMN11028504,31191697,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441178,Nos3-/-,GSM3632830,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632830,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642889,Postnatal week 10,RNA-Seq,120,72782400,PRJNA524496,SAMN11028503,33581660,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441179,Nos3-/-,GSM3632831,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632831,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642890,Postnatal week 10,RNA-Seq,120,86172840,PRJNA524496,SAMN11028502,39830606,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441180,Nos3-/-,GSM3632832,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632832,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642891,Postnatal week 10,RNA-Seq,120,28601760,PRJNA524496,SAMN11028501,13321580,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441181,Nos3-/-,GSM3632833,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632833,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642892,Postnatal week 10,RNA-Seq,120,43383240,PRJNA524496,SAMN11028500,20177239,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441182,Nos3-/-,GSM3632834,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632834,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642893,Postnatal week 10,RNA-Seq,120,68822400,PRJNA524496,SAMN11028499,32290221,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441183,Nos3-/-,GSM3632835,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632835,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642894,Postnatal week 10,RNA-Seq,120,61543680,PRJNA524496,SAMN11028498,28708743,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441184,Nos3-/-,GSM3632836,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632836,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642895,Postnatal week 10,RNA-Seq,120,73658640,PRJNA524496,SAMN11028497,34508477,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441185,Nos3-/-,GSM3632837,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632837,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642896,Postnatal week 10,RNA-Seq,120,62572080,PRJNA524496,SAMN11028496,29244724,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441186,Nos3-/-,GSM3632838,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632838,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642897,Postnatal week 10,RNA-Seq,120,25590720,PRJNA524496,SAMN11028495,11974785,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441187,Nos3-/-,GSM3632839,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632839,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642898,Postnatal week 10,RNA-Seq,120,79089480,PRJNA524496,SAMN11028494,36857215,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441188,Nos3-/-,GSM3632840,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632840,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642899,Postnatal week 10,RNA-Seq,120,92227080,PRJNA524496,SAMN11028493,42838657,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441189,Nos3-/-,GSM3632841,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632841,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642900,Postnatal week 10,RNA-Seq,120,58899480,PRJNA524496,SAMN11028492,27856696,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441190,Nos3-/-,GSM3632842,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632842,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642901,Postnatal week 10,RNA-Seq,120,105762000,PRJNA524496,SAMN11028491,49490725,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441191,Nos3-/-,GSM3632843,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632843,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642902,Postnatal week 10,RNA-Seq,120,48475680,PRJNA524496,SAMN11028490,22808472,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441192,Nos3-/-,GSM3632844,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632844,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642903,Postnatal week 10,RNA-Seq,120,65188920,PRJNA524496,SAMN11028489,30569485,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441193,Nos3-/-,GSM3632845,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632845,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642904,Postnatal week 10,RNA-Seq,120,70923240,PRJNA524496,SAMN11028549,33137233,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441194,Nos3-/-,GSM3632846,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632846,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642905,Postnatal week 10,RNA-Seq,120,62898240,PRJNA524496,SAMN11028548,30886206,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441195,Nos3-/-,GSM3632847,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632847,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642906,Postnatal week 10,RNA-Seq,120,106101960,PRJNA524496,SAMN11028547,49617216,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441196,Nos3-/-,GSM3632848,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632848,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642907,Postnatal week 10,RNA-Seq,120,51568680,PRJNA524496,SAMN11028546,24087009,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441197,Nos3-/-,GSM3632849,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632849,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642908,Postnatal week 10,RNA-Seq,120,63223800,PRJNA524496,SAMN11028391,29511476,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441198,Nos3-/-,GSM3632850,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632850,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642909,Postnatal week 10,RNA-Seq,120,65367360,PRJNA524496,SAMN11028390,30353474,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441199,Nos3-/-,GSM3632851,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632851,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642910,Postnatal week 10,RNA-Seq,120,111798240,PRJNA524496,SAMN11028456,52317418,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441200,Nos3-/-,GSM3632852,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632852,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642911,Postnatal week 10,RNA-Seq,120,17072160,PRJNA524496,SAMN11028455,8110206,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441201,Nos3-/-,GSM3632853,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632853,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642912,Postnatal week 10,RNA-Seq,120,67482120,PRJNA524496,SAMN11028454,31764907,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441202,Nos3-/-,GSM3632854,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632854,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642913,Postnatal week 10,RNA-Seq,120,62375040,PRJNA524496,SAMN11028389,29291473,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441203,Nos3-/-,GSM3632855,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632855,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642914,Postnatal week 10,RNA-Seq,120,95011560,PRJNA524496,SAMN11028388,44573178,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441204,Nos3-/-,GSM3632856,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632856,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642915,Postnatal week 10,RNA-Seq,120,73263480,PRJNA524496,SAMN11028453,34280036,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441205,Nos3-/-,GSM3632857,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632857,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642916,Postnatal week 10,RNA-Seq,120,42912840,PRJNA524496,SAMN11028452,20107961,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441206,Nos3-/-,GSM3632858,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632858,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642917,Postnatal week 10,RNA-Seq,120,72831720,PRJNA524496,SAMN11028451,34062051,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441207,Nos3-/-,GSM3632859,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632859,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642918,Postnatal week 10,RNA-Seq,120,28285920,PRJNA524496,SAMN11028450,13366156,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441208,Nos3-/-,GSM3632860,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632860,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642919,Postnatal week 10,RNA-Seq,120,68981040,PRJNA524496,SAMN11028449,32291656,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441209,Nos3-/-,GSM3632861,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632861,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642920,Postnatal week 10,RNA-Seq,120,65125440,PRJNA524496,SAMN11028448,30639737,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441210,Nos3-/-,GSM3632862,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632862,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642921,Postnatal week 10,RNA-Seq,120,35468160,PRJNA524496,SAMN11028447,16704203,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441211,Nos3-/-,GSM3632863,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632863,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642922,Postnatal week 10,RNA-Seq,120,82097400,PRJNA524496,SAMN11028446,38050464,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441212,Nos3-/-,GSM3632864,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632864,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642923,Postnatal week 10,RNA-Seq,120,98193960,PRJNA524496,SAMN11028445,45885855,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441213,Nos3-/-,GSM3632865,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632865,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642924,Postnatal week 10,RNA-Seq,120,53680800,PRJNA524496,SAMN11028444,25273130,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441214,Nos3-/-,GSM3632866,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632866,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642925,Postnatal week 10,RNA-Seq,120,26189400,PRJNA524496,SAMN11028443,12251836,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441215,Nos3-/-,GSM3632867,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632867,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642926,Postnatal week 10,RNA-Seq,120,30468240,PRJNA524496,SAMN11028442,15052751,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441216,Nos3-/-,GSM3632868,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632868,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642927,Postnatal week 10,RNA-Seq,120,100408320,PRJNA524496,SAMN11028441,47270629,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441217,Nos3-/-,GSM3632869,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632869,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642928,Postnatal week 10,RNA-Seq,120,45334080,PRJNA524496,SAMN11028440,21017850,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441218,Nos3-/-,GSM3632870,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632870,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642929,Postnatal week 10,RNA-Seq,120,128387040,PRJNA524496,SAMN11028439,60077636,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441219,Nos3-/-,GSM3632871,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632871,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642930,Postnatal week 10,RNA-Seq,120,68743440,PRJNA524496,SAMN11028438,31927401,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441220,Nos3-/-,GSM3632872,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632872,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8642931,Postnatal week 10,RNA-Seq,120,57978120,PRJNA524496,SAMN11028437,26695174,2,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5441221,Nos3-/-,GSM3632873,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632873,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
